210,,MD04078,PT04389,SECRETOS DEL BAZAR  TOP,BLACK,0002,,PT02414,SECRETOS DEL BAZAR BODYSUIT FW24,APROBADO,MARGARITA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,BACK BUTTONS,NO,N/A,N/A,TE00005878,,DOUBLE GEORGETTE NEGRO PV6000 196 / 44 45,1.1,SILK CDC,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"4,67 MT",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drapear pretina y terminar,,Margara la pretina de tu top negro debe quedar del mismo ancho de esta de claudia de 15 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,10,8,7,7,3,,,,,,49,,Referencia continua a producción,49,X,5,9,10,8,7,7,3,,,,,,49
211,,MD04079,PT04390,MUSICAL FLOWER MINI DRESS,PEACH,0792,,PT02899,MUSICAL FLOWER MAXI DRESS SS25,PAQUETE COMPLETO,MARGARITA,,,,DRESSES,MINI,DS, 0-2-4-6-8-10-12 ,MINI 41CM,TIE AT BACK,SI,EMBROIDERED,N/A,TE00012395,,PEACH FANTASY FOUR EMBROIDERY - WESTBOUND EMBROIDERED GREEN TUNIC,,SILK CDC EMBROIDERED FABRIC,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,2,0,0,0,,,,,,10,,Referencia continua a producción,10,X,3,2,3,2,0,0,0,,,,,,10
212,,MD04088,PT04391,SHADOW BROCADE VEST,BLACK / SILVER,5399,N/A,N/A,N/A,APROBADO,OSMAN,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,N/A,HOOK AND EYE,SI,EMBROIDERED,N/A,TE00007902,,LUREX JACQUARD 35497- EXT GE267 RE23 RTW CLERICCI LUREX JACQUARD 36cm,"1,46",JACQUARD/FAUX SHEARLING,TE00008973,,"SOLID PALM JACQUARD TOBAGO/5704/140, RATTI, BLACK 0002-A","1,4",N/A,SI,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,SI,BORDADO CON LENTEJUELAS EN DELANTERO Y POSTERIOR,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"LUREX: 0.52MT
SHEARLING: 0.71MT",,X,TERMINADO,,X,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,0,0,8,,Referencia continua a producción,10,X,,,,,,,,0,5,3,0,0,8
213,,MD04080,PT04392,LUREX BLACK POWERFUL STITCHES MIDI DRESS,BLACK,0002,,PT04169,ROSE POWERFUL STITCHES MAXI DRESS PF26,APROBADO,YAMILET,,,,DRESSES,MIDI,DS, 0-2-4-6-8-10-12 ,MIDI 92CM,BACK ZIPPER,SI,REMOVABLE STRAPS,N/A,TE00012342,,"LUREX PALM JACQUARD, art.052489-000 - GENTILI, Col.BLACK",,LUREX PALM JACQUARD,TE00004662,,CREPE DE SEDA NEGRO PV1200/196 44 45,"1,1",N/A,N/A,SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,"2,73 MT
MOD DE ARTE",,,X,1.40MT,,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,queda largo maxi para produccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,23,14,9,5,4,,,,,,78,,Referencia continua a producción,78,X,10,13,23,14,9,5,4,,,,,,78
214,,-,-,LUREX BLACK OCEAN OF SECRETS CAPE ,,,,PT04179,ROSE OCEAN OF SECRETS CAPE PF26,CANCELADO SIN CORTAR,YAMILET,,,,OUTWEAR,CAPE,OW, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012342,,"LUREX PALM JACQUARD, art.052489-000 - GENTILI, Col.BLACK",,LUREX PALM JACQUARD,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
215,,MD04082,PT04394,WOOL GREAT BASIN PANT,,,,PT02300,GREAT BASIN PANT PF24,CANCELADO CORTADO,MARGARITA,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00011777,,"LUREX STRIPED WOOL ART. 89640 SOLO LUX DIS 00106 - E MIROGLIO, COL BEIGE #032",1.50,WOOL,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
216,,MD04089,PT04395,WOOL FORCE OF NATURE JACKET,,,,PT02282,FORCE OF NATURE JACKET PF24,CANCELADO CORTADO,FER,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,,,,N/A,N/A,TE00011777,,"LUREX STRIPED WOOL ART. 89640 SOLO LUX DIS 00106 - E MIROGLIO, COL BEIGE #032",1.50,WOOL,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
217,,MD04083,PT04396,ECRU DARK PETALS PANT,,,N/A,N/A,N/A,JUST FOR SHOW,FER,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012401,,"SOLID TRIACETATE CREPE SATIN ART. 90600 - SAISILKS, COL. #2 IVORY",1.37,CREPE SATIN,N/A,N/A,N/A,N/A,,,,,REF. 110,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pretina del pantalón forrada en CDC nude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
218,,MD04084,PT04397,ECRU NARRATIVE WEAVING MAXI DRESS,ECRU,0123,N/A,N/A,N/A,APROBADO,BURGOS,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,FLATS 112CM,BACK BUTTONS,NO,N/A,N/A,TE00012401,,"SOLID TRIACETATE CREPE SATIN ART. 90600 - SAISILKS, COL. #2 IVORY",1.37,TRIACETATE CREPPE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,APLICA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,2.47 MTS,,X,#N/A,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CONVIERTE EN VESTIDO LARGO 110,,,,,Q venga Burgos para explicarle que la estola debe salir como una manga y dejémoslo fijo,,,,QUEDA SIN SCARF,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,13,11,7,4,3,,,,,,57,,Referencia continua a producción,57,X,6,13,13,11,7,4,3,,,,,,57
219,,MD04090,PT03718,MOSAIC OF STORIES JACKET,MILITARY GREEN,0251,,PT03718,MOSAIC OF STORIES JACKET SS26,PAQUETE COMPLETO REPROGRAMACION,N/A,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,N/A,FRONT BUTTONS,SI,EMBROIDERED,N/A,PC01310,,MOSAIC OF STORIES JACKET MILITARY GREEN,N/A,-,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,x,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LO TIENE JO PERSONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,6,2,0,21,,Referencia continua a producción,21,X,,,,,,,,5,8,6,2,0,21
220,,MD04085,PT04398,GOLDEN DEVOTION MAXI DRESS,,,N/A,N/A,N/A,JUST FOR SHOW,BURGOS,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00010456,,"VELVET SILK CHIFFON, ARGOMENTI, COLOR BLACK/GOLD",1.36,-,TE00000157,,CREPE DE CHINA NUDE PV1200 #3 SHADE C 29107,"1,1",,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,TERMINADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA PARA SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
221,,MD04091,PT04399,VELVET MATIZ MINI TUNIC,,,N/A,N/A,N/A,JUST FOR SHOW,CLAUDIA,,,,DRESSES,TUNIC,DS, XS-S-M-L-XL ,,,,N/A,N/A,TE00008723,,"SOLID VELVET, ESPERIA.2, BLACK T",1.35,VELVET,,#N/A,#N/A,#N/A,,,,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
222,,MD04092,PT04400,AFTER MIDNIGHT VEST,BLACK,0002,N/A,N/A,N/A,APROBADO,OSMAN,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,N/A,HOOK AND EYE,SI,EMBROIDERED,N/A,TE00008723,,"SOLID VELVET, ESPERIA.2, BLACK T",1.35,VELVET/FAUX SHEARLING,TE00008973,,"SOLID PALM JACQUARD TOBAGO/5704/140, RATTI, BLACK 0002-A","1,4",N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,N/A,N/A,IN HOUSE,HOMBRERA BORDADA,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"VELVET: 0,51 MT
SHEARLING: 0.71 MT",,X,TERMINADO,,X,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,2,1,0,13,,Referencia continua a producción,11,X,,,,,,,,2,6,2,1,0,11
223,,MD04093,PT04401,WESTERN WHIMSY VEST,,,,PT03265,WESTERN WHIMSY VEST FW25,JUST FOR SHOW,N/A,,,,OUTWEAR,VEST,OW, XS-S-M-L-XL ,,,,N/A,N/A,TE00009748,,"SOLID FAUX FUR, ART. ITO-SHST1100 STYLEM, COL.200 ECRU",1.5,FAUX SHEARLING,TE00012332,,"PRINTED SILK CHARMEUSE, art.PV1000/19mm - PREVIEW, FW26 ONEIRIC FLORALECRU BLACK 36 CM",1.37,,,,N/A,N/A,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,SOLO PRODUCCION NO SE HACE MUESTRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cancelado queda para show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
224,,MD04086,PT04402,HIDDEN FLOWER MAXI DRESS,,,N/A,N/A,N/A,JUST FOR SHOW,BURGOS,,,,DRESSES,MAXI,DS, 0-2-4-6-8-10-12 ,,,,N/A,N/A,TE00012294,,"PRTD SILK 17mm art.090517/2JDPA QUETZAL DBL Vision-FASAC, ART FW26 GIANT MAGNOLIA BLACK/ORANGE 75CM",1.36,SILK CDC,TE00004662,,CREPE DE SEDA NEGRO PV1200/196 44 45,"1,1",,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,TERMINADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cancelado queda para show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
225,,MD04094,PT04403,CHOCOLATE MOMENTUM MIDI DRESS,CHOCOLATE,0016,,PT03301,MOMENTUM MIDI DRESS FW25,PAQUETE COMPLETO,N/A,,,,DRESSES,MIDI,DS, S-M-L ,MIDI 92CM,BACK BUTTONS,NO,N/A,N/A,,,#N/A,#N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,29,18,,96,,Referencia continua a producción,96,X,,,,,,,,0,50,29,17,0,96
226,,MD04095,PT04404,PARKSIDE SNOW MIDI DRESS,BLACK,0002,N/A,N/A,N/A,CANCELADO POR COMERCIAL,N/A,,,,DRESSES,MIDI,DS, S-M-L ,MIDI 92CM,BACK BUTTON,NO,N/A,N/A,,,#N/A,#N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,si pero se cancelo,,,,,,,,,,,,,,,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
227,,MD04096,PT04405,GOLDEN GALLOP JACKET,,,N/A,N/A,N/A,JUST FOR SHOW,N/A,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,,,,,N/A,,,#N/A,#N/A,-,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELO SE DEJA PARA SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
228,,MD04097,PT04406,HERITAGE RIDE JACKET,,,N/A,N/A,N/A,JUST FOR SHOW,N/A,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,,,,,N/A,,,#N/A,#N/A,-,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELO SE DEJA PARA SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
229,,MD04098,PT04407,HERENCIAS DEL ALMA JACKET,BLACK,0002,,PT03321,HERENCIAS DEL ALMA JACKET FW25,PAQUETE COMPLETO,N/A,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,N/A,FRONT BUTTONS,SI,EMBROIDERED,N/A,,,#N/A,#N/A,COTTON VELVET,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,7,6,1,21,,Referencia continua a producción,21,X,,,,,,,,2,5,7,6,1,21
230,,MD04099,PT04408,MILITARY GREEN HERENCIAS DEL ALMA JACKET,MILITARY GREEN,0251,,PT03321,HERENCIAS DEL ALMA JACKET FW25,CANCELADO POR COMERCIAL,N/A,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,N/A,FRONT BUTTONS,SI,EMBROIDERED,N/A,,,#N/A,#N/A,-,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,si pero se cancelo,,,,,,,,,,,,,,,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
231,,MD04100,PT04409,CHOCOLATE HERENCIAS DEL ALMA JACKET,CHOCOLATE,0016,,PT03321,HERENCIAS DEL ALMA JACKET FW25,PAQUETE COMPLETO,N/A,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,N/A,FRONT BUTTONS,SI,EMBROIDERED,N/A,,,#N/A,#N/A,COTTON VELVET,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO LLEGO LA REFERENCIA,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,7,3,3,30,,Referencia continua a producción,30,X,,,,,,,,7,10,7,3,3,30
232,,MD04101,PT04410,SALMÓN TEATRO DE LUZ TOP,,,N/A,N/A,N/A,CANCELADO CORTADO,MARIA DEL MAR,,,,TOPS,TOP,TP, S-M-L ,,,,N/A,N/A,,,#N/A,#N/A,-,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,si pero se cancelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE CANCELA PARA SHOSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
233,,MD04087,PT04411,PLAYFUL GRACE MINI DRESS,GREEN / ROSE,5817,N/A,N/A,N/A,APROBADO,MARIA DEL MAR,,,,DRESSES,MINI,DS, 0-2-4-6-8-10-12 ,MINI 39CM,SLIP ON,ONLY THE TOP,N/A,N/A,TE00012286,,"PRTD SHINY JERSEY,art.091528/2JD VALTROMP DBL VISION-FASAC,FW26 GIANT MAGNOLIA GREEN/ECRU 75CM",1.30,SHINY JERSEY,TEN0003651,,LYCRA BAHIA 33474 COL190419 VERDE MILITAR,"1,5",SI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"2,60 mt
MOD DE ARTE",,X,#N/A,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,33,34,27,13,3,0,,,,,,128,,Referencia continua a producción,128,X,18,33,34,27,13,3,0,,,,,,128
234,,MD04102,PT04412,LA INTÉRPRETE JACKET,BLACK / GOLD,5602,,PT03318,BOLDNESS JACKET FW25,PAQUETE COMPLETO,OSMAN,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,N/A,HOOK AND EYE,SI,EMBROIDERED,N/A,TE00012409,,BOLDNESS BLACK GOLD JACKET PANEL A,,WOOL,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,x,TERMINADO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,7,3,0,19,,Referencia continua a producción,19,X,,,,,,,,3,6,7,3,0,19
235,,MD04103,PT04413,BLACK THREADS OF WINTER JACKET,BLACK,0002,N/A,N/A,N/A,CANCELADO POR COMERCIAL,N/A,,,,OUTWEAR,JACKET,OW, XS-S-M-L-XL ,N/A,FRONT BUTTONS,NO,N/A,N/A,,,#N/A,#N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,IN HOUSE,PASAMANERIA,N/A,N/A,N/A,,CANCELADA,,,,,,,,,,,,,,,X,TERMINADO,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
236,,MD04104,PT04414,DARK OPULENCE CAPE,BLACK,0002,N/A,N/A,N/A,APROBADO,N/A,,,,OUTWEAR,CAPE,OW, XS-S-M-L-XL ,N/A,FRONT BUTTOM,NO,N/A,N/A,,,#N/A,#N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,X,"SHEARLING: 1,07 MT",,X,SOLO PRODUCCION NO SE HACE MUESTRA,,X,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no crear saldo,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,,"Referencia no se producirá, se usará la muestra para cumplir con producción",1,X,,,,,,,,0,1,0,0,0,1
237,,MD04081,PT04415,THE NEW EDEN TUNIC DRESS,BLACK,0002,,PT00921,UZBEK FLAIR TUNIC DRESS FW22,PAQUETE COMPLETO,BURGOS,,,,DRESSES,TUNIC,DS, 0-2-4-6-8-10-12 ,MAXI 110,BACK BUTTONS,SI,EMBROIDERED FABRIC,N/A,TE00012397,,ONEIRIC FLORAL EMBROIDERED PANEL/FALL WINTER 26,,SILK CDC EMBROIDERED FABRIC,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LARGO 95 PARA PRODUCCION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,1,1,0,,,,,,11,,Referencia continua a producción,11,X,1,2,3,3,1,1,0,,,,,,11
238,,MD04105,PT04416,GILDED NIGHT COAT,BLACK / GOLD,5602,,PT00881,RETROUVAILLES COAT FW22,PAQUETE COMPLETO,FER,,,,OUTWEAR,COAT,OW, XS-S-M-L-XL ,85 CM,FRONT BUTTONS,SI,EMBROIDERED,N/A,TE00012387,,"SOLID CASHMERE, ART.ADELPHI/TP/DRAP - MENCHI, COL.BLACK",1.48,WOOL,,#N/A,#N/A,#N/A,N/A,N/A,N/A,N/A,N/A,ESPUMA COMPLETO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,SI,,,,,,,,,,,,,,,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,,Referencia continua a producción,2,X,,,,,,,,0,0,2,0,0,2
239,,MD03866,PT03171,CARTOGRAPHY PANT,CHOCOLATE,0016,,PT03171,CARTOGRAPHY PANT PF25,APROBADO REPROGRAMACION,N/A,,,,PANTS,PANT,PS, 0-2-4-6-8-10-12 ,PANTS 102 CM,FRONT ZIPPER,NO,N/A,N/A,TEN0007598,,"CUERO GAMUZA DE CABRO, TUSCANY, COL. CAFÉ ROJIZO  8-10",N/A,LEATHER,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"SIN IDENTIFICAR:
PENDIENTE ASIGNAR PRODUCCIÓN",CORTE CUERO EXTERNO DE PANTALON,$88.000,,SI,,,,,,,,,,,,X,434 DCM,,X,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO LLEGO LA REFERENCIA,,,,,,,,,,,,,,,,,,,,2,4,5,4,2,1,0,,,,,,18,,Referencia continua a producción,18,X,2,4,5,4,2,1,0,,,,,,18
240,,MD03909,PT04419,SILK METALLIC FLUVIAL ADVENTURE MINI DRESS,,,,PT03840,FLUVIAL ADVENTURE MINI DRESS SS26,CANCELADO CORTADO,MARGARITA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,,,,,,TE00009042,,"SOLID SILK STRIPES, PREVIEW, ECRU",1.37,SILK METALLIC,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
241,,MD04106,PT04302,BLACK WARM MOVEMENT JACKET,BLACK,0002,N/A,N/A,N/A,CANCELADO POR COMERCIAL,OSMAN,,,,OUTWEAR,JACKET,OW, S-M-L ,N/A,HOOK AND EYE,SI,N/A,N/A,TE00012342,,"LUREX PALM JACQUARD, art.052489-000 - GENTILI, Col.BLACK",,LUREX JACQUARD/FAUX SHEARLING,TE00008973,,"SOLID PALM JACQUARD TOBAGO/5704/140, RATTI, BLACK 0002-A","1,4",N/A,N/A,,SI,REF. 57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,si pero se cancelo,,,,,,,,,,,,X,"JACQUARD: 1.20 MT
SHEARLIING: 1,06 MT",,X,#N/A,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,#N/A,#N/A,,,,,,,,,,,,,,0
242,,MD03912,PT04393,NEW LET IT GO MAXI SKIRT,ECRU / BLACK,5201,,PT00733,LET IT GO ANKLE SKIRT PF22,JUST FOR SHOW,BURGOS,,,,SKIRTS,MAXI,SK, 0-2-4-6-8-10-12 ,MAXI 115CM,,,N/A,N/A,TE00012335,,"BROCADE JACQUARD, art.31302F - TARONI, ART FW26 GIANT MAGNOLIA BLACK ECRU 75CM",,BROCADE JACQUARD,,#N/A,#N/A,#N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,6.55MT,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QUEDA PARA SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
243,,MD03922,PT04188,THE LAST BLOOM TOP,,,N/A,N/A,N/A,CANCELADO CORTADO,MARGARITA,,,,TOPS,TOP,TP, 0-2-4-6-8-10-12 ,N/A,,,N/A,N/A,TE00012399,,"SOLID TRIACETATE CREPE SATIN ART. 90600 - SAISILKS, COL. #23 BLACK",1.37,CREPE SATIN,,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,,,,,,,,,,,,,,0
